,user_id,gender_encode,country_encode,age_normalized
997,14532,1,0,0.15789473684210525
998,33283,1,4,0.7052631578947368
999,11087,1,0,0.22105263157894736
1000,28648,0,4,0.2947368421052632
1001,44863,2,5,0.7578947368421052
1002,44534,1,6,0.6421052631578947
1003,9674,1,2,0.11578947368421053
1004,31084,1,6,0.5789473684210525
1005,37156,1,7,0.3368421052631579
1006,22102,1,2,0.16842105263157894
1007,9296,1,0,0.22105263157894736
1008,17176,1,2,0.16842105263157894
1009,16126,0,7,0.5789473684210525
1010,23733,0,4,0.5263157894736842
1011,32901,0,4,0.3894736842105263
1012,10956,1,4,0.4210526315789474
1013,44504,0,0,0.1894736842105263
1014,19221,1,1,0.22105263157894736
1015,561,0,2,0.2736842105263158
1016,47322,0,0,0.052631578947368425
1017,43327,0,6,0.8526315789473684
1018,29004,0,4,0.35789473684210527
1019,46354,1,1,0.15789473684210525
1020,9881,1,7,0.25263157894736843
1022,17568,1,2,0.4842105263157895
1023,3177,1,1,0.24210526315789474
1024,33749,0,3,0.5157894736842105
1025,33342,0,4,0.3368421052631579
1026,7758,0,1,0.14736842105263157
1028,37286,0,7,0.26315789473684215
1031,13696,2,2,0.21052631578947367
1032,48271,1,0,0.11578947368421053
1033,32549,1,2,0.1894736842105263
1034,43689,0,5,0.5157894736842105
1035,9743,1,3,0.37894736842105264
1036,28768,1,5,0.45263157894736844
1037,36942,1,0,0.4
1038,41378,0,2,0.4105263157894737
1039,36652,1,4,0.6210526315789473
1043,17728,2,4,0.4947368421052632
1044,26793,0,0,0.14736842105263157
1045,26793,0,0,0.14736842105263157
1049,27484,0,5,0.3263157894736842
1050,27484,0,5,0.3263157894736842
1052,48092,0,1,0.35789473684210527
1053,31747,1,1,0.3263157894736842
1055,39543,1,7,0.5473684210526315
1057,30499,0,5,0.7684210526315789
1058,20978,0,7,0.22105263157894736
1059,17311,0,4,0.11578947368421053
1060,8518,0,7,0.7052631578947368
1061,26151,0,0,0.16842105263157894
1062,40413,0,2,0.09473684210526315
1063,48236,0,4,0.1894736842105263
1064,6967,0,1,0.19999999999999998
1065,11601,0,7,0.4947368421052632
1066,4388,1,4,0.5157894736842105
1067,17176,1,2,0.16842105263157894
1068,24393,1,6,0.25263157894736843
1069,45422,1,2,0.15789473684210525
1070,1244,1,5,0.7578947368421052
1071,9431,1,7,0.4210526315789474
1072,6226,1,5,0.7368421052631579
1074,21361,1,1,0.12631578947368421
1075,6014,1,7,0.3894736842105263
1076,26016,1,2,0.4210526315789474
1077,26016,1,2,0.4210526315789474
1078,21897,1,6,0.5894736842105263
1079,9282,1,7,0.16842105263157894
1081,36671,0,2,0.31578947368421056
1082,11279,1,7,0.631578947368421
1083,18364,0,3,0.12631578947368421
1084,6787,1,2,0.14736842105263157
1085,25444,1,0,0.13684210526315788
1086,11913,0,2,0.17894736842105263
1087,48018,1,4,0.4631578947368421
1088,48018,1,4,0.4631578947368421
1089,7063,0,0,0.19999999999999998
1090,16226,1,6,0.4105263157894737
1091,20543,0,0,0.24210526315789474
1092,14642,1,6,0.368421052631579
1094,34341,1,7,0.6631578947368421
1095,34086,2,5,0.5052631578947367
1096,13444,0,6,0.07368421052631578
1097,43602,0,6,0.5263157894736842
1098,8892,0,2,0.4
1099,39607,2,5,0.30526315789473685
1100,42792,0,1,0.19999999999999998
1101,20217,1,4,0.26315789473684215
1102,27291,1,1,0.24210526315789474
1103,32002,1,1,0.15789473684210525
1104,23537,1,0,0.23157894736842105
1107,42466,0,7,0.3368421052631579
1108,4218,0,5,0.2947368421052632
1109,7946,1,1,0.2947368421052632
1110,2779,0,2,0.30526315789473685
1111,26807,0,2,0.22105263157894736
1112,14364,1,4,0.6631578947368421
1114,20681,0,1,0.17894736842105263
1116,11281,1,4,0.7473684210526316
1118,39318,1,3,0.26315789473684215
1119,41468,0,2,0.2947368421052632
1122,34972,0,1,0.052631578947368425
1123,46377,0,4,0.22105263157894736
1124,3481,0,0,0.22105263157894736
1125,27544,1,2,0.052631578947368425
1127,30809,0,2,0.22105263157894736
1128,25967,0,5,0.4842105263157895
1129,41944,0,7,0.11578947368421053
1130,15782,0,3,0.23157894736842105
1132,29424,1,4,0.37894736842105264
1133,2571,1,3,0.11578947368421053
1135,36552,1,4,0.3894736842105263
1136,21273,1,2,0.4631578947368421
1137,22157,1,7,0.7894736842105262
1138,36859,1,5,0.6210526315789473
1139,24217,0,3,0.2947368421052632
1140,2242,0,1,0.3473684210526316
1141,47913,1,6,0.3263157894736842
1142,24008,1,1,0.17894736842105263
1145,8801,0,6,0.5052631578947367
1146,35518,1,6,0.4736842105263158
1147,27584,1,6,0.22105263157894736
1148,44512,0,5,0.6421052631578947
1149,17913,0,7,0.3263157894736842
1151,26753,0,4,0.6526315789473683
1152,38136,1,2,0.45263157894736844
1154,40152,0,2,0.24210526315789474
1155,20461,0,0,0.25263157894736843
1156,29976,0,4,0.21052631578947367
1157,45863,0,6,0.5052631578947367
1158,36213,0,2,0.2736842105263158
1159,23513,1,3,0.35789473684210527
1160,47363,0,4,0.4210526315789474
1161,25957,0,6,0.7578947368421052
1162,28543,1,4,0.4947368421052632
1163,19969,0,0,0.28421052631578947
1164,33354,1,0,0.21052631578947367
1165,11241,2,2,0.12631578947368421
1166,6622,0,5,0.5368421052631579
1170,46354,1,1,0.15789473684210525
1171,26549,1,6,0.07368421052631578
1172,6441,0,2,0.28421052631578947
1174,17073,0,1,0.28421052631578947
1175,35676,0,4,0.5052631578947367
1177,19149,1,2,0.17894736842105263
1179,10772,1,3,0.24210526315789474
1180,19867,1,4,0.30526315789473685
1181,19867,1,4,0.30526315789473685
1184,36786,0,7,0.7052631578947368
1185,23554,1,4,0.4210526315789474
1186,19864,1,1,0.6210526315789473
1187,8288,0,4,0.37894736842105264
1188,33748,0,3,0.21052631578947367
1189,3173,1,1,0.7052631578947368
1190,6126,0,0,0.12631578947368421
1191,30912,1,0,0.17894736842105263
1193,47451,1,1,0.5473684210526315
1194,5272,0,7,0.21052631578947367
1195,2836,1,7,0.6736842105263158
1196,14748,1,1,0.45263157894736844
1197,20297,0,0,0.23157894736842105
1198,43624,0,4,0.9263157894736842
1201,14264,1,4,0.4
1203,6658,0,7,0.3263157894736842
1204,3857,0,6,0.5789473684210525
1205,9023,2,4,0.4631578947368421
1206,28651,0,4,0.5894736842105263
1207,14211,0,0,0.17894736842105263
1208,44052,1,4,0.6
1209,36109,1,1,0.25263157894736843
1211,45701,1,5,0.37894736842105264
1212,7204,0,0,0.16842105263157894
1213,17874,1,2,0.3263157894736842
1214,18558,1,4,0.6631578947368421
1215,6016,0,2,0.5789473684210525
1216,2474,1,5,0.5368421052631579
1217,3692,1,0,0.4842105263157895
1218,46128,1,6,0.45263157894736844
1219,42989,0,3,0.25263157894736843
1221,47621,1,3,0.4105263157894737
1224,3612,2,6,0.4842105263157895
1225,16692,2,3,0.24210526315789474
1226,49338,1,3,0.14736842105263157
1227,19042,0,4,0.24210526315789474
1228,12493,0,2,0.11578947368421053
1229,29294,1,2,0.2736842105263158
1232,11606,1,7,0.11578947368421053
1233,37059,1,2,0.4210526315789474
1236,19438,0,3,0.28421052631578947
1237,20849,1,0,0.2947368421052632
1238,25578,1,6,0.631578947368421
1239,30892,1,4,0.6631578947368421
1240,48257,1,2,0.45263157894736844
1241,28812,1,5,0.6210526315789473
1242,22567,0,0,0.21052631578947367
1243,22567,0,0,0.21052631578947367
1244,36703,1,7,0.6631578947368421
1245,36703,1,7,0.6631578947368421
1247,14676,0,2,0.35789473684210527
1248,39231,1,5,0.7368421052631579
1252,9496,1,6,0.4736842105263158
1254,8663,0,6,0.31578947368421056
1255,49294,0,7,0.5789473684210525
1256,34549,0,7,0.14736842105263157
1257,19328,0,1,0.3894736842105263
1258,21468,0,6,0.8736842105263157
1261,43932,1,3,0.368421052631579
1262,18459,0,7,0.26315789473684215
1263,34341,1,7,0.6631578947368421
1265,49248,1,3,0.17894736842105263
1266,21722,0,2,0.4421052631578947
1267,26111,0,0,0.1894736842105263
1268,24809,1,2,0.3368421052631579
1270,10687,1,7,0.1894736842105263
1271,7816,2,3,0.35789473684210527
1272,36217,0,2,0.10526315789473684
1273,36217,0,2,0.10526315789473684
1274,26474,1,2,0.22105263157894736
1276,29614,1,0,0.30526315789473685
1277,49164,1,3,0.35789473684210527
1278,33468,0,3,0.31578947368421056
1279,41044,0,0,0.10526315789473684
1280,20778,1,3,0.21052631578947367
1281,12424,0,4,0.3263157894736842
1282,12424,0,4,0.3263157894736842
1283,10498,0,1,0.25263157894736843
1284,21298,0,1,0.4105263157894737
1285,31006,0,2,0.24210526315789474
1286,9639,0,2,0.2736842105263158
1287,38663,0,7,0.45263157894736844
1288,10321,0,1,0.12631578947368421
1290,8324,1,2,0.30526315789473685
1291,34228,0,4,0.2736842105263158
1292,13139,0,7,0.6631578947368421
1293,13139,0,7,0.6631578947368421
1294,13139,0,7,0.6631578947368421
1295,45542,1,3,0.14736842105263157
1296,35724,0,4,0.28421052631578947
1298,4829,0,0,0.3263157894736842
1299,32163,0,5,0.35789473684210527
1300,20427,1,7,0.5789473684210525
1301,20427,1,7,0.5789473684210525
1302,5649,1,2,0.13684210526315788
1303,2646,1,2,0.09473684210526315
1304,33013,0,4,0.5578947368421052
1305,16728,0,4,0.11578947368421053
1307,14769,1,5,0.5473684210526315
1308,30073,1,2,0.4842105263157895
1309,44857,1,7,0.3263157894736842
1310,30796,0,5,0.30526315789473685
1311,424,0,5,0.4105263157894737
1314,20982,0,5,0.7263157894736841
1315,40268,1,4,0.2736842105263158
1317,72,1,1,0.4105263157894737
1318,46022,0,3,0.07368421052631578
1319,31322,1,5,0.6947368421052631
1321,49426,0,2,0.09473684210526315
1322,15652,1,4,0.4842105263157895
1323,2069,1,5,0.5368421052631579
1326,7733,1,6,0.4631578947368421
1327,31332,1,5,0.5052631578947367
1328,35798,1,7,0.2736842105263158
1329,10382,0,6,0.3263157894736842
1330,42906,1,4,0.5368421052631579
1331,43593,1,1,0.2947368421052632
1332,5853,0,2,0.12631578947368421
1333,48587,0,1,0.0631578947368421
1334,14459,0,1,0.368421052631579
1335,48123,1,0,0.19999999999999998
1338,38743,1,2,0.21052631578947367
1339,5193,0,5,0.6210526315789473
1340,45981,0,6,0.6210526315789473
1341,34793,1,7,0.3368421052631579
1342,12776,1,2,0.13684210526315788
1345,32361,0,5,0.5368421052631579
1346,42768,0,1,0.4421052631578947
1347,7784,0,0,0.09473684210526315
1348,22488,0,3,0.23157894736842105
1350,9043,1,6,0.5368421052631579
1351,21991,1,4,0.26315789473684215
1352,19257,1,7,0.30526315789473685
1353,24642,1,5,0.6210526315789473
1354,26532,0,7,0.35789473684210527
1355,26532,0,7,0.35789473684210527
1356,26532,0,7,0.35789473684210527
1357,29157,1,6,0.28421052631578947
1358,5816,1,3,0.15789473684210525
1360,39168,0,2,0.10526315789473684
1361,39357,0,6,0.6
1362,25549,0,2,0.4842105263157895
1363,48318,0,6,0.3263157894736842
1364,5638,1,5,0.5473684210526315
1365,32421,1,5,0.2947368421052632
1367,7403,1,3,0.35789473684210527
1368,23961,1,2,0.37894736842105264
1369,21428,0,6,0.3263157894736842
1372,7581,0,6,0.4947368421052632
1374,8754,1,7,0.35789473684210527
1375,1091,0,5,0.6105263157894736
1376,17033,1,3,0.23157894736842105
1378,13403,0,6,0.31578947368421056
1379,26938,1,4,0.368421052631579
1382,47081,1,7,0.30526315789473685
1384,32143,1,5,0.14736842105263157
1385,28084,0,3,0.5368421052631579
1386,219,1,2,0.5894736842105263
1387,2972,0,2,0.5368421052631579
1388,1231,1,6,0.5052631578947367
1389,46704,0,0,0.15789473684210525
1392,5643,0,2,0.5789473684210525
1393,35964,0,2,0.2736842105263158
1394,11884,1,3,0.21052631578947367
1395,3534,1,1,0.31578947368421056
1396,41231,1,6,0.3368421052631579
1399,44684,0,6,0.4210526315789474
1402,16489,0,7,0.3368421052631579
1403,16074,0,6,0.6
1404,23089,1,5,0.631578947368421
1405,14739,2,7,0.8736842105263157
1406,30627,0,7,0.13684210526315788
1407,27562,0,1,0.13684210526315788
1408,25304,1,0,0.22105263157894736
1409,21957,0,3,0.23157894736842105
1410,24968,0,1,0.3473684210526316
1411,7828,1,0,0.2736842105263158
1412,21379,1,7,0.28421052631578947
1413,41597,1,7,0.7999999999999999
1414,16908,1,2,0.1894736842105263
1415,36316,1,3,0.21052631578947367
1416,13923,0,0,0.08421052631578947
1417,46257,0,3,0.2947368421052632
1418,28069,1,2,0.3263157894736842
1419,18651,1,5,0.6947368421052631
1420,49329,0,5,0.5894736842105263
1422,39976,2,5,0.5368421052631579
1423,19738,1,4,0.28421052631578947
1424,45117,0,0,0.30526315789473685
1425,9682,0,2,0.4
1426,34759,1,6,0.8526315789473684
1427,39939,0,0,0.10526315789473684
1428,36584,1,6,0.6105263157894736
1429,9583,1,4,0.7894736842105262
1430,17643,0,5,0.21052631578947367
1431,35254,1,3,0.2736842105263158
1432,6714,0,0,0.052631578947368425
1433,33211,0,7,0.5894736842105263
1434,15969,1,6,0.5684210526315789
1435,6661,0,0,0.2947368421052632
1436,3871,1,0,0.23157894736842105
1437,3028,1,7,0.2736842105263158
1438,9532,1,1,0.3894736842105263
1439,31981,0,7,0.45263157894736844
1440,17479,0,3,0.3894736842105263
1441,20812,1,2,0.30526315789473685
1442,16591,1,1,0.17894736842105263
1443,28844,0,0,0.13684210526315788
1446,24966,0,4,0.19999999999999998
1448,33777,1,4,0.5578947368421052
1449,44269,1,3,0.19999999999999998
1450,41917,1,3,0.12631578947368421
1451,1811,0,5,0.3368421052631579
1452,3534,1,1,0.31578947368421056
1454,12164,1,4,0.6105263157894736
1455,46299,0,1,0.2947368421052632
1456,168,1,7,0.631578947368421
1459,26323,1,6,0.4
1460,22796,0,2,0.4105263157894737
1461,28807,1,2,0.13684210526315788
1462,2264,0,7,0.2947368421052632
1463,29997,1,0,0.10526315789473684
1464,18277,0,5,0.6105263157894736
1465,38267,0,3,0.22105263157894736
1466,31844,0,3,0.2736842105263158
1467,23383,0,7,0.19999999999999998
1468,16436,1,2,0.3263157894736842
1469,36243,0,3,0.1894736842105263
1470,23029,0,4,0.15789473684210525
1471,32053,0,3,0.2947368421052632
1472,5707,0,2,0.21052631578947367
1474,42693,0,0,0.1894736842105263
1476,32279,1,7,0.4947368421052632
1477,18882,1,5,0.6631578947368421
1478,37179,0,1,0.5157894736842105
1479,5129,1,0,0.0631578947368421
1480,21186,1,1,0.35789473684210527
1481,2068,1,2,0.16842105263157894
1482,37688,0,5,0.7684210526315789
1485,42626,1,4,0.31578947368421056
1486,45893,0,2,0.13684210526315788
1487,27807,1,4,0.3368421052631579
1488,27807,1,4,0.3368421052631579
1489,25242,0,6,0.43157894736842106
1490,16578,0,1,0.3263157894736842
1491,8367,0,5,0.21052631578947367
1492,23581,0,6,0.5789473684210525
1493,22619,0,1,0.4
1494,47999,0,6,0.4631578947368421
1495,6868,1,2,0.37894736842105264
1496,5407,1,4,0.5263157894736842
1497,34494,1,6,0.37894736842105264
1498,22151,2,2,0.042105263157894736
1499,21942,1,3,0.4631578947368421
1500,7474,1,1,0.4842105263157895
1501,37066,1,1,0.23157894736842105
1502,3122,0,0,0.22105263157894736
1503,1567,0,0,0.21052631578947367
1504,10287,0,2,0.25263157894736843
1505,12691,1,5,0.2736842105263158
1506,27707,2,4,0.5578947368421052
1507,34944,1,3,0.4
1508,34944,1,3,0.4
1509,7982,1,5,0.8421052631578947
1511,8996,0,6,0.35789473684210527
1512,38288,0,4,0.26315789473684215
1513,29313,1,1,0.17894736842105263
1514,14028,0,1,0.1894736842105263
1515,26264,0,0,0.11578947368421053
1516,19442,0,5,0.3894736842105263
1517,48074,1,0,0.14736842105263157
1518,1357,0,1,0.3368421052631579
1520,27268,1,0,0.16842105263157894
1521,45359,1,2,0.3368421052631579
1522,32044,1,5,0.28421052631578947
1523,36273,1,4,0.5157894736842105
1524,6709,1,4,0.6421052631578947
1525,6709,1,4,0.6421052631578947
1527,31199,1,2,0.368421052631579
1528,31199,1,2,0.368421052631579
1529,21607,0,3,0.21052631578947367
1530,7111,1,0,0.14736842105263157
1531,7702,1,2,0.26315789473684215
1532,41572,0,0,0.28421052631578947
1533,32183,0,3,0.2947368421052632
1534,16627,0,4,0.28421052631578947
1535,1072,1,6,0.4421052631578947
1536,25292,1,0,0.17894736842105263
1537,8153,0,0,0.1894736842105263
1538,31826,0,3,0.24210526315789474
1539,4747,0,5,0.35789473684210527
1541,1934,0,0,0.21052631578947367
1542,40412,2,6,0.28421052631578947
1543,9129,1,7,0.3368421052631579
1546,5477,1,6,0.16842105263157894
1547,20744,0,2,0.5052631578947367
1551,26338,1,4,0.30526315789473685
1553,43507,0,6,0.5263157894736842
1554,23019,0,3,0.14736842105263157
1556,45417,0,1,0.19999999999999998
1557,25533,0,5,0.24210526315789474
1558,15299,1,2,0.3473684210526316
1559,2429,1,2,0.22105263157894736
1560,29203,0,4,0.6631578947368421
1562,15083,0,6,0.3473684210526316
1563,10424,1,3,0.28421052631578947
1564,40934,0,0,0.13684210526315788
1565,4934,1,1,0.35789473684210527
1566,30997,0,4,0.45263157894736844
1567,24142,0,7,0.5894736842105263
1568,35339,2,1,0.31578947368421056
1569,28263,1,2,0.13684210526315788
1570,45869,1,1,0.5157894736842105
1572,20318,0,7,0.4210526315789474
1573,17421,1,1,0.4421052631578947
1574,34298,1,0,0.13684210526315788
1575,42242,0,4,0.10526315789473684
1577,15586,0,4,0.45263157894736844
1578,144,0,4,0.5684210526315789
1579,30104,0,3,0.07368421052631578
1580,45242,1,0,0.09473684210526315
1581,17907,0,2,0.6947368421052631
1582,16799,0,7,0.28421052631578947
1583,34596,1,2,0.11578947368421053
1585,37438,0,7,0.16842105263157894
1586,7817,1,2,0.11578947368421053
1587,38976,1,7,0.12631578947368421
1588,1173,0,7,0.4105263157894737
1589,28388,0,7,0.14736842105263157
1590,37826,0,3,0.23157894736842105
1591,21012,0,6,0.7684210526315789
1592,43056,2,4,0.2736842105263158
1593,16328,0,5,0.7263157894736841
1595,44917,1,1,0.3263157894736842
1596,37221,1,4,0.5052631578947367
1597,4504,0,5,0.4631578947368421
1598,36642,0,1,0.15789473684210525
1599,18289,0,4,0.2947368421052632
1600,39011,0,3,0.28421052631578947
1601,8699,0,0,0.15789473684210525
1602,2056,1,2,0.24210526315789474
1603,12348,1,0,0.23157894736842105
1604,6831,1,5,0.6
1605,81,2,4,0.6
1606,30719,1,7,0.2736842105263158
1607,30719,1,7,0.2736842105263158
1608,41476,0,6,0.4105263157894737
1609,19156,0,1,0.4736842105263158
1612,23351,0,7,0.5157894736842105
1613,7779,1,4,0.6631578947368421
1615,23883,1,2,0.35789473684210527
1616,37246,2,5,0.4210526315789474
1617,44752,1,4,0.8210526315789474
1618,41784,0,6,0.3263157894736842
1620,25651,1,0,0.1894736842105263
1622,49187,0,6,0.23157894736842105
1623,12024,2,3,0.26315789473684215
1625,1067,0,2,0.08421052631578947
1626,41334,0,1,0.4105263157894737
1627,24321,1,5,0.6421052631578947
1628,5976,1,6,0.3894736842105263
1630,921,0,2,0.5578947368421052
1631,45337,1,0,0.3263157894736842
1632,40883,0,6,0.37894736842105264
1634,23653,1,1,0.37894736842105264
1635,13152,1,3,0.12631578947368421
1636,2573,1,6,0.4421052631578947
1637,247,1,6,0.37894736842105264
1638,21312,0,3,0.4631578947368421
1639,3518,1,6,0.7578947368421052
1641,1378,0,3,0.3263157894736842
1642,23578,1,6,0.4736842105263158
1643,9974,1,1,0.3473684210526316
1644,28289,1,2,0.4105263157894737
1645,28914,2,1,0.22105263157894736
1646,766,0,5,0.31578947368421056
1648,44616,1,0,0.22105263157894736
1649,13868,0,1,0.10526315789473684
1650,45768,1,5,0.5368421052631579
1651,23852,1,1,0.24210526315789474
1652,42051,0,5,0.5684210526315789
1653,26301,0,0,0.1894736842105263
1655,19926,1,6,0.14736842105263157
1656,22462,1,5,0.5052631578947367
1658,248,1,1,0.1894736842105263
1659,48259,0,2,0.31578947368421056
1660,23942,0,4,0.30526315789473685
1661,47587,1,5,0.45263157894736844
1662,5144,1,2,0.6421052631578947
1664,17923,0,6,0.24210526315789474
1665,17923,0,6,0.24210526315789474
1666,5992,0,6,0.6736842105263158
1667,38039,0,1,0.10526315789473684
1668,8914,1,5,0.31578947368421056
1669,39754,1,0,0.2736842105263158
1670,34,1,0,0.22105263157894736
1671,14166,0,1,0.26315789473684215
1672,4716,0,2,0.23157894736842105
1673,3873,0,1,0.08421052631578947
1674,44046,0,1,0.3473684210526316
1675,2334,0,2,0.3263157894736842
1676,46261,1,1,0.17894736842105263
1678,476,1,0,0.1894736842105263
1679,33499,0,4,0.4947368421052632
1680,16419,0,0,0.08421052631578947
1681,16578,0,1,0.3263157894736842
1684,7263,0,4,0.26315789473684215
1685,41571,0,5,0.6421052631578947
1686,25298,2,5,0.7052631578947368
1689,9176,0,3,0.14736842105263157
1690,5438,1,6,0.25263157894736843
1691,2563,1,2,0.19999999999999998
1692,32029,0,2,0.3368421052631579
1693,28641,0,6,0.4736842105263158
1694,10499,1,2,0.10526315789473684
1695,35652,0,4,0.7157894736842105
1696,32722,1,5,0.15789473684210525
1697,49347,0,7,0.25263157894736843
1699,28412,0,2,0.21052631578947367
1700,42402,0,2,0.4210526315789474
1703,7606,1,6,0.28421052631578947
1705,19578,1,7,0.6105263157894736
1707,47777,1,1,0.26315789473684215
1708,46793,1,1,0.24210526315789474
